1;1;2022-11-08;2022-11-09
669;5;2022-07-08;2022-08-07
669;6;2022-02-04;2023-02-04
670;5;2024-07-28;2024-08-27
671;3;2024-01-27;2024-02-26
671;6;2022-09-25;2023-09-25
672;5;2023-07-18;2023-08-17
673;5;2024-11-07;2024-12-07
674;1;2023-09-20;2023-09-21
675;5;2023-11-15;2023-12-15
675;1;2024-09-21;2024-09-22
675;5;2024-04-01;2024-05-01
676;3;2023-08-27;2023-09-26
677;2;2023-10-05;2023-10-12
678;3;2023-11-15;2023-12-15
678;1;2023-11-14;2023-11-15
678;2;2024-02-14;2024-02-21
679;5;2023-06-03;2023-07-03
679;3;2023-08-27;2023-09-26
680;2;2023-03-06;2023-03-13
680;2;2022-10-11;2022-10-18
680;6;2022-01-05;2023-01-05
681;4;2022-01-16;2023-01-16
682;4;2023-03-08;2024-03-07
682;6;2023-08-11;2024-08-10
682;2;2023-06-24;2023-07-01
683;1;2023-06-11;2023-06-12
683;3;2022-12-07;2023-01-06
684;1;2024-12-11;2024-12-12
684;2;2022-06-26;2022-07-03
685;6;2022-07-01;2023-07-01
685;4;2024-11-14;2025-11-14
685;6;2022-03-28;2023-03-28
686;4;2023-05-12;2024-05-11
686;4;2023-02-26;2024-02-26
686;5;2024-03-13;2024-04-12
687;5;2022-09-02;2022-10-02
687;2;2024-08-03;2024-08-10
687;3;2024-06-09;2024-07-09
688;1;2022-04-25;2022-04-26
689;3;2023-10-04;2023-11-03
690;3;2023-07-08;2023-08-07
690;4;2022-06-15;2023-06-15
691;6;2024-11-08;2025-11-08
692;1;2022-07-08;2022-07-09
693;1;2022-11-17;2022-11-18
693;6;2022-02-19;2023-02-19
694;1;2022-05-24;2022-05-25
695;5;2023-05-10;2023-06-09
695;6;2022-01-05;2023-01-05
696;4;2022-06-09;2023-06-09
697;2;2022-11-20;2022-11-27
697;6;2022-11-26;2023-11-26
697;1;2022-12-24;2022-12-25
698;5;2024-01-07;2024-02-06
698;2;2023-04-03;2023-04-10
698;6;2024-05-06;2025-05-06
699;3;2023-06-15;2023-07-15
699;4;2023-03-19;2024-03-18
700;3;2024-04-20;2024-05-20
700;6;2023-09-15;2024-09-14
701;4;2023-07-18;2024-07-17
702;5;2024-01-25;2024-02-24
702;3;2024-03-19;2024-04-18
703;6;2024-01-19;2025-01-18
704;2;2024-09-17;2024-09-24
704;5;2023-08-08;2023-09-07
705;4;2023-01-01;2024-01-01
706;5;2023-10-27;2023-11-26
706;2;2022-03-06;2022-03-13
707;4;2023-08-28;2024-08-27
708;2;2022-10-01;2022-10-08
708;6;2022-07-25;2023-07-25
708;6;2024-07-20;2025-07-20
709;6;2023-07-05;2024-07-04
710;3;2022-09-15;2022-10-15
710;6;2023-01-02;2024-01-02
710;2;2022-01-15;2022-01-22
711;5;2022-01-18;2022-02-17
711;2;2022-12-23;2022-12-30
711;5;2022-12-21;2023-01-20
712;1;2022-12-22;2022-12-23
712;6;2024-05-15;2025-05-15
713;6;2022-08-10;2023-08-10
713;2;2022-06-12;2022-06-19
713;4;2024-11-15;2025-11-15
714;4;2024-06-21;2025-06-21
714;3;2022-10-15;2022-11-14
714;3;2024-08-16;2024-09-15
715;6;2024-03-14;2025-03-14
715;4;2023-07-13;2024-07-12
716;2;2023-10-03;2023-10-10
716;2;2024-04-16;2024-04-23
717;5;2022-02-25;2022-03-27
717;3;2022-03-23;2022-04-22
718;5;2023-07-06;2023-08-05
719;2;2024-07-25;2024-08-01
719;5;2024-07-15;2024-08-14
719;6;2024-04-10;2025-04-10
720;2;2022-12-14;2022-12-21
720;3;2024-12-05;2025-01-04
720;4;2024-05-09;2025-05-09
721;5;2023-12-21;2024-01-20
722;6;2022-02-18;2023-02-18
723;6;2022-01-03;2023-01-03
723;1;2023-06-13;2023-06-14
723;6;2024-12-05;2025-12-05
724;5;2022-03-23;2022-04-22
724;3;2022-04-02;2022-05-02
725;4;2023-04-04;2024-04-03
725;5;2022-05-27;2022-06-26
725;6;2024-02-18;2025-02-17
726;2;2023-04-10;2023-04-17
727;1;2022-05-11;2022-05-12
727;3;2024-02-24;2024-03-25
727;4;2022-07-16;2023-07-16
728;1;2022-05-02;2022-05-03
728;1;2024-08-07;2024-08-08
729;1;2024-04-04;2024-04-05
729;4;2024-08-09;2025-08-09
729;6;2022-04-07;2023-04-07
730;1;2022-05-14;2022-05-15
730;1;2023-06-27;2023-06-28
731;6;2024-07-09;2025-07-09
731;6;2024-12-17;2025-12-17
731;1;2022-06-06;2022-06-07
732;5;2023-09-14;2023-10-14
733;6;2023-04-12;2024-04-11
733;2;2023-10-23;2023-10-30
734;6;2023-01-05;2024-01-05
734;1;2023-07-09;2023-07-10
735;1;2023-03-14;2023-03-15
736;2;2023-06-16;2023-06-23
737;2;2022-02-24;2022-03-03
737;2;2022-12-01;2022-12-08
737;3;2022-10-05;2022-11-04
738;1;2023-07-21;2023-07-22
739;1;2024-03-08;2024-03-09
740;5;2022-10-01;2022-10-31
740;3;2022-10-11;2022-11-10
741;3;2024-12-25;2025-01-24
742;3;2023-04-03;2023-05-03
743;5;2024-10-24;2024-11-23
743;5;2023-04-14;2023-05-14
743;6;2022-06-06;2023-06-06
744;1;2022-06-16;2022-06-17
744;5;2022-10-06;2022-11-05
744;3;2023-02-15;2023-03-17
745;4;2022-08-12;2023-08-12
745;6;2023-02-11;2024-02-11
745;1;2024-04-17;2024-04-18
746;3;2023-01-26;2023-02-25
746;3;2022-05-02;2022-06-01
746;2;2022-01-04;2022-01-11
747;4;2023-12-12;2024-12-11
747;5;2023-11-09;2023-12-09
747;5;2023-07-12;2023-08-11
748;6;2023-10-13;2024-10-12
749;2;2023-03-16;2023-03-23
749;3;2023-10-16;2023-11-15
750;3;2022-07-27;2022-08-26
750;3;2022-11-02;2022-12-02
750;1;2024-04-03;2024-04-04
751;2;2024-04-03;2024-04-10
751;2;2023-09-15;2023-09-22
751;1;2023-10-27;2023-10-28
752;4;2023-03-26;2024-03-25
752;6;2024-05-18;2025-05-18
752;6;2024-09-12;2025-09-12
753;2;2022-03-16;2022-03-23
753;2;2023-12-05;2023-12-12
754;1;2024-01-09;2024-01-10
755;3;2024-04-18;2024-05-18
755;4;2023-06-11;2024-06-10
756;4;2023-02-21;2024-02-21
756;3;2022-12-08;2023-01-07
757;4;2023-10-05;2024-10-04
757;4;2024-09-27;2025-09-27
757;6;2024-01-11;2025-01-10
758;2;2024-02-24;2024-03-02
759;2;2023-03-11;2023-03-18
759;5;2022-03-15;2022-04-14
759;6;2023-05-25;2024-05-24
760;2;2024-08-11;2024-08-18
760;5;2022-04-25;2022-05-25
760;4;2024-11-01;2025-11-01
761;3;2024-05-22;2024-06-21
761;4;2022-11-22;2023-11-22
761;4;2023-03-05;2024-03-04
762;5;2023-05-12;2023-06-11
762;3;2022-08-13;2022-09-12
763;5;2022-02-18;2022-03-20
763;1;2024-12-22;2024-12-23
763;1;2024-03-09;2024-03-10
764;6;2024-10-08;2025-10-08
764;2;2024-11-13;2024-11-20
765;1;2022-01-24;2022-01-25
765;2;2022-09-20;2022-09-27
766;2;2024-09-07;2024-09-14
767;4;2022-01-20;2023-01-20
768;2;2024-05-24;2024-05-31
769;4;2023-04-26;2024-04-25
769;6;2023-10-12;2024-10-11
769;1;2023-02-08;2023-02-09
770;2;2022-01-01;2022-01-08
771;1;2024-06-28;2024-06-29
772;2;2022-09-09;2022-09-16
772;2;2022-11-07;2022-11-14
773;6;2024-07-26;2025-07-26
774;6;2023-09-02;2024-09-01
774;1;2022-09-07;2022-09-08
774;2;2024-04-19;2024-04-26
775;2;2024-11-19;2024-11-26
775;3;2023-10-16;2023-11-15
775;6;2022-10-20;2023-10-20
776;3;2022-07-25;2022-08-24
776;4;2024-10-17;2025-10-17
776;3;2022-01-23;2022-02-22
777;2;2022-04-12;2022-04-19
777;4;2023-08-04;2024-08-03
778;6;2023-08-11;2024-08-10
778;5;2024-10-12;2024-11-11
778;5;2022-11-03;2022-12-03
779;5;2022-10-25;2022-11-24
779;2;2023-07-23;2023-07-30
780;5;2022-02-16;2022-03-18
781;5;2023-05-21;2023-06-20
782;6;2023-08-24;2024-08-23
783;3;2022-05-02;2022-06-01
784;3;2024-09-16;2024-10-16
784;1;2024-04-05;2024-04-06
784;4;2022-05-14;2023-05-14
785;2;2024-01-15;2024-01-22
785;5;2023-02-21;2023-03-23
786;2;2023-02-25;2023-03-04
787;5;2023-01-21;2023-02-20
788;2;2023-01-27;2023-02-03
788;3;2022-08-16;2022-09-15
789;2;2024-03-10;2024-03-17
789;6;2024-11-13;2025-11-13
789;2;2024-09-23;2024-09-30
790;5;2023-12-03;2024-01-02
790;1;2024-04-11;2024-04-12
791;2;2022-07-02;2022-07-09
791;1;2022-11-04;2022-11-05
791;5;2023-03-25;2023-04-24
792;4;2023-10-08;2024-10-07
793;3;2024-10-05;2024-11-04
793;3;2023-04-24;2023-05-24
794;1;2024-01-21;2024-01-22
794;5;2023-11-01;2023-12-01
794;1;2024-04-25;2024-04-26
795;3;2022-12-08;2023-01-07
796;3;2022-09-03;2022-10-03
796;1;2024-04-06;2024-04-07
796;2;2023-09-01;2023-09-08
797;5;2024-05-22;2024-06-21
797;6;2022-06-02;2023-06-02
797;3;2024-12-06;2025-01-05
798;4;2023-07-11;2024-07-10
799;5;2022-05-18;2022-06-17
799;1;2023-07-07;2023-07-08
800;6;2024-10-13;2025-10-13
800;3;2023-02-09;2023-03-11
800;4;2023-05-17;2024-05-16
801;6;2023-03-06;2024-03-05
801;1;2023-01-21;2023-01-22
802;2;2024-07-19;2024-07-26
802;6;2022-10-12;2023-10-12
802;5;2023-04-09;2023-05-09
803;3;2022-11-01;2022-12-01
803;4;2022-08-11;2023-08-11
803;1;2023-12-26;2023-12-27
804;3;2022-01-08;2022-02-07
805;1;2024-12-01;2024-12-02
805;4;2024-05-09;2025-05-09
805;6;2023-08-27;2024-08-26
806;3;2023-09-23;2023-10-23
806;6;2024-01-01;2024-12-31
807;6;2023-12-07;2024-12-06
807;1;2023-08-25;2023-08-26
808;6;2023-12-12;2024-12-11
808;4;2024-02-03;2025-02-02
809;1;2023-10-23;2023-10-24
809;3;2023-05-18;2023-06-17
810;2;2024-01-26;2024-02-02
810;5;2022-06-28;2022-07-28
811;5;2022-11-17;2022-12-17
811;1;2024-10-18;2024-10-19
812;3;2023-07-28;2023-08-27
812;4;2024-03-02;2025-03-02
812;2;2023-02-23;2023-03-02
813;5;2024-09-02;2024-10-02
813;6;2024-05-26;2025-05-26
813;5;2023-03-22;2023-04-21
814;5;2022-01-08;2022-02-07
814;5;2024-08-21;2024-09-20
815;2;2023-03-25;2023-04-01
816;3;2023-06-20;2023-07-20
816;4;2022-12-20;2023-12-20
816;5;2022-12-03;2023-01-02
817;5;2022-03-08;2022-04-07
817;6;2023-08-02;2024-08-01
818;5;2023-01-26;2023-02-25
819;3;2023-08-16;2023-09-15
819;1;2022-01-20;2022-01-21
819;1;2023-07-27;2023-07-28
820;3;2022-07-25;2022-08-24
820;5;2023-02-22;2023-03-24
820;5;2023-09-14;2023-10-14
821;5;2024-12-21;2025-01-20
821;6;2024-05-22;2025-05-22
821;3;2024-02-17;2024-03-18
822;1;2023-12-13;2023-12-14
822;5;2024-05-01;2024-05-31
823;3;2024-08-12;2024-09-11
823;1;2024-01-16;2024-01-17
823;1;2024-03-08;2024-03-09
824;6;2023-11-05;2024-11-04
824;5;2024-04-20;2024-05-20
825;6;2022-07-07;2023-07-07
825;5;2024-06-12;2024-07-12
826;5;2022-11-08;2022-12-08
826;6;2024-04-19;2025-04-19
826;2;2024-10-06;2024-10-13
827;4;2024-05-20;2025-05-20
827;2;2023-11-02;2023-11-09
827;6;2022-10-26;2023-10-26
828;2;2022-10-06;2022-10-13
828;4;2023-11-24;2024-11-23
828;6;2024-09-12;2025-09-12
829;3;2022-05-12;2022-06-11
829;1;2023-09-28;2023-09-29
829;1;2024-08-15;2024-08-16
830;3;2024-05-04;2024-06-03
830;3;2023-04-13;2023-05-13
831;5;2023-11-01;2023-12-01
832;5;2024-02-13;2024-03-14
832;6;2023-02-04;2024-02-04
833;1;2023-09-01;2023-09-02
833;1;2022-05-14;2022-05-15
834;1;2024-09-27;2024-09-28
835;1;2022-07-06;2022-07-07
836;3;2023-11-17;2023-12-17
837;1;2022-10-20;2022-10-21
838;4;2024-12-13;2025-12-13
838;2;2022-12-24;2022-12-31
838;2;2022-09-15;2022-09-22
839;4;2022-03-25;2023-03-25
840;4;2023-03-04;2024-03-03
841;1;2024-11-08;2024-11-09
841;1;2022-02-25;2022-02-26
842;4;2023-03-18;2024-03-17
842;6;2022-11-15;2023-11-15
843;2;2024-07-08;2024-07-15
843;6;2022-08-20;2023-08-20
844;2;2024-06-08;2024-06-15
844;5;2022-09-18;2022-10-18
844;4;2022-02-09;2023-02-09
845;1;2022-07-17;2022-07-18
845;6;2024-06-10;2025-06-10
846;5;2024-09-25;2024-10-25
846;6;2024-06-27;2025-06-27
847;2;2022-11-11;2022-11-18
848;4;2023-09-15;2024-09-14
848;4;2024-06-20;2025-06-20
849;6;2024-08-09;2025-08-09
849;1;2022-03-04;2022-03-05
850;5;2022-03-05;2022-04-04
850;4;2024-09-14;2025-09-14
850;3;2022-03-25;2022-04-24
851;4;2023-09-16;2024-09-15
851;2;2023-03-24;2023-03-31
852;3;2023-01-20;2023-02-19
853;1;2022-06-23;2022-06-24
853;3;2022-03-09;2022-04-08
854;5;2022-06-05;2022-07-05
855;1;2022-01-16;2022-01-17
856;2;2022-12-01;2022-12-08
857;5;2023-10-02;2023-11-01
857;2;2022-09-21;2022-09-28
857;5;2023-01-23;2023-02-22
858;1;2022-07-20;2022-07-21
858;5;2022-06-19;2022-07-19
858;4;2024-06-05;2025-06-05
859;5;2024-04-27;2024-05-27
859;2;2023-11-05;2023-11-12
860;5;2024-04-19;2024-05-19
860;1;2022-06-18;2022-06-19
860;6;2022-04-15;2023-04-15
861;6;2023-02-19;2024-02-19
862;6;2024-04-11;2025-04-11
863;1;2023-08-28;2023-08-29
864;2;2024-07-28;2024-08-04
864;3;2022-06-17;2022-07-17
865;6;2022-06-14;2023-06-14
865;3;2024-06-15;2024-07-15
865;3;2022-11-12;2022-12-12
866;2;2022-05-26;2022-06-02
866;1;2022-03-11;2022-03-12
867;5;2023-11-09;2023-12-09
867;2;2024-05-21;2024-05-28
868;3;2023-05-10;2023-06-09
868;1;2024-12-27;2024-12-28
869;4;2022-05-04;2023-05-04
870;5;2022-03-03;2022-04-02
871;4;2022-09-14;2023-09-14
871;2;2022-08-08;2022-08-15
872;5;2024-10-10;2024-11-09
872;4;2024-08-14;2025-08-14
872;3;2024-06-20;2024-07-20
873;5;2023-04-21;2023-05-21
873;4;2023-11-13;2024-11-12
873;6;2022-11-18;2023-11-18
874;6;2023-10-09;2024-10-08
874;4;2023-12-11;2024-12-10
874;6;2024-09-14;2025-09-14
875;5;2023-05-07;2023-06-06
876;6;2024-07-27;2025-07-27
877;2;2024-12-09;2024-12-16
877;2;2023-09-11;2023-09-18
878;5;2023-02-15;2023-03-17
878;2;2024-06-23;2024-06-30
878;6;2024-02-18;2025-02-17
879;2;2022-08-23;2022-08-30
879;6;2023-02-02;2024-02-02
880;6;2023-07-25;2024-07-24
881;2;2022-07-07;2022-07-14
881;6;2024-07-11;2025-07-11
882;3;2024-04-09;2024-05-09
882;1;2024-08-19;2024-08-20
882;5;2023-06-27;2023-07-27
883;2;2023-04-28;2023-05-05
883;5;2022-09-15;2022-10-15
883;3;2022-09-17;2022-10-17
884;3;2022-02-11;2022-03-13
884;5;2022-04-20;2022-05-20
884;2;2023-06-12;2023-06-19
885;2;2024-03-11;2024-03-18
885;3;2022-04-14;2022-05-14
885;6;2024-04-10;2025-04-10
886;3;2024-03-24;2024-04-23
886;4;2022-08-13;2023-08-13
887;1;2024-11-09;2024-11-10
887;3;2022-02-04;2022-03-06
888;6;2024-09-07;2025-09-07
888;4;2022-03-20;2023-03-20
889;2;2024-09-14;2024-09-21
890;6;2023-11-15;2024-11-14
890;4;2024-07-01;2025-07-01
891;4;2023-08-24;2024-08-23
891;2;2024-03-27;2024-04-03
892;6;2024-08-18;2025-08-18
892;4;2023-02-06;2024-02-06
892;1;2024-06-20;2024-06-21
893;1;2024-03-14;2024-03-15
894;3;2024-11-03;2024-12-03
894;2;2024-12-22;2024-12-29
894;4;2024-10-06;2025-10-06
895;2;2024-04-28;2024-05-05
895;5;2022-08-02;2022-09-01
896;2;2023-09-05;2023-09-12
897;1;2022-05-08;2022-05-09
898;6;2022-06-18;2023-06-18
898;6;2022-11-04;2023-11-04
898;2;2023-08-14;2023-08-21
899;6;2024-12-10;2025-12-10
900;2;2022-08-07;2022-08-14
900;2;2022-03-23;2022-03-30
901;5;2023-03-16;2023-04-15
901;6;2022-11-20;2023-11-20
901;6;2024-05-21;2025-05-21
902;4;2024-08-28;2025-08-28
903;5;2022-12-03;2023-01-02
904;2;2022-12-14;2022-12-21
904;5;2024-06-10;2024-07-10
904;6;2022-11-15;2023-11-15
905;1;2022-03-14;2022-03-15
905;5;2023-10-18;2023-11-17
905;2;2022-05-27;2022-06-03
906;6;2023-11-08;2024-11-07
906;2;2022-04-28;2022-05-05
906;3;2022-02-27;2022-03-29
907;6;2022-10-07;2023-10-07
908;2;2024-12-20;2024-12-27
908;1;2024-05-13;2024-05-14
908;3;2022-08-23;2022-09-22
909;4;2023-11-05;2024-11-04
909;5;2023-09-12;2023-10-12
910;5;2022-09-05;2022-10-05
911;3;2022-09-05;2022-10-05
912;1;2022-03-15;2022-03-16
913;6;2024-08-10;2025-08-10
913;1;2022-10-09;2022-10-10
914;6;2024-02-24;2025-02-23
914;2;2022-12-05;2022-12-12
914;5;2022-01-09;2022-02-08
915;1;2023-09-09;2023-09-10
915;6;2023-05-14;2024-05-13
916;2;2022-11-02;2022-11-09
916;4;2023-10-26;2024-10-25
916;2;2023-07-01;2023-07-08
917;4;2024-07-06;2025-07-06
918;6;2022-12-18;2023-12-18
918;4;2023-09-04;2024-09-03
918;4;2024-03-27;2025-03-27
919;6;2024-03-17;2025-03-17
919;4;2022-02-09;2023-02-09
919;1;2022-08-04;2022-08-05
920;2;2023-07-01;2023-07-08
920;6;2022-06-14;2023-06-14
921;4;2024-07-14;2025-07-14
922;1;2022-12-19;2022-12-20
923;4;2023-11-07;2024-11-06
924;2;2023-09-25;2023-10-02
925;4;2023-02-24;2024-02-24
925;4;2023-11-12;2024-11-11
926;2;2024-05-05;2024-05-12
926;1;2024-08-10;2024-08-11
926;4;2023-11-08;2024-11-07
927;5;2024-11-17;2024-12-17
927;2;2023-04-18;2023-04-25
928;1;2022-06-05;2022-06-06
928;5;2022-11-18;2022-12-18
928;1;2022-04-17;2022-04-18
929;3;2023-06-20;2023-07-20
929;6;2022-09-03;2023-09-03
929;1;2023-02-09;2023-02-10
930;4;2022-01-11;2023-01-11
931;2;2022-04-18;2022-04-25
931;2;2024-02-03;2024-02-10
932;3;2023-09-13;2023-10-13
932;6;2024-05-03;2025-05-03
933;2;2024-01-27;2024-02-03
933;2;2022-04-09;2022-04-16
933;5;2024-12-05;2025-01-04
934;6;2022-06-14;2023-06-14
934;3;2023-01-26;2023-02-25
934;3;2024-09-16;2024-10-16
935;6;2024-08-15;2025-08-15
936;2;2022-08-01;2022-08-08
936;5;2024-09-12;2024-10-12
937;3;2023-03-17;2023-04-16
937;2;2023-02-14;2023-02-21
937;5;2023-12-26;2024-01-25
938;6;2023-02-26;2024-02-26
939;3;2022-04-10;2022-05-10
940;5;2022-06-24;2022-07-24
940;1;2024-08-01;2024-08-02
940;6;2023-08-20;2024-08-19
941;4;2022-03-24;2023-03-24
941;6;2022-07-03;2023-07-03
942;5;2023-08-18;2023-09-17
942;6;2023-06-20;2024-06-19
942;2;2024-11-12;2024-11-19
943;4;2024-01-04;2025-01-03
943;1;2024-07-19;2024-07-20
944;2;2023-09-27;2023-10-04
945;1;2024-10-01;2024-10-02
946;2;2022-05-20;2022-05-27
946;4;2022-01-22;2023-01-22
946;4;2022-09-11;2023-09-11
947;5;2022-03-03;2022-04-02
948;2;2023-10-27;2023-11-03
948;6;2024-02-05;2025-02-04
949;4;2022-02-09;2023-02-09
949;5;2024-12-18;2025-01-17
949;1;2022-10-19;2022-10-20
950;1;2024-10-10;2024-10-11
950;3;2024-06-24;2024-07-24
950;6;2024-05-16;2025-05-16
951;3;2022-12-14;2023-01-13
951;5;2022-11-03;2022-12-03
952;2;2024-09-20;2024-09-27
952;5;2022-03-28;2022-04-27
952;5;2024-05-19;2024-06-18
953;4;2022-02-15;2023-02-15
954;6;2023-05-02;2024-05-01
955;2;2024-11-18;2024-11-25
955;2;2024-05-22;2024-05-29
955;2;2024-09-13;2024-09-20
956;6;2022-08-02;2023-08-02
957;3;2024-06-08;2024-07-08
957;2;2022-10-27;2022-11-03
957;6;2023-08-25;2024-08-24
958;2;2023-04-13;2023-04-20
958;5;2022-02-25;2022-03-27
959;5;2022-10-10;2022-11-09
959;5;2023-12-07;2024-01-06
959;5;2023-12-14;2024-01-13
960;3;2024-05-28;2024-06-27
960;1;2023-02-19;2023-02-20
960;1;2023-06-28;2023-06-29
961;6;2023-03-14;2024-03-13
962;1;2023-09-26;2023-09-27
962;3;2023-01-13;2023-02-12
962;2;2022-06-21;2022-06-28
963;6;2023-05-06;2024-05-05
963;4;2022-03-05;2023-03-05
963;4;2023-02-13;2024-02-13
964;5;2023-08-02;2023-09-01
964;4;2022-05-05;2023-05-05
964;2;2024-10-09;2024-10-16
965;1;2024-07-20;2024-07-21
965;3;2023-06-26;2023-07-26
966;2;2022-02-10;2022-02-17
966;3;2024-04-16;2024-05-16
966;4;2023-06-21;2024-06-20
967;4;2023-05-18;2024-05-17
968;6;2024-10-07;2025-10-07
969;1;2022-07-07;2022-07-08
969;4;2023-12-11;2024-12-10
970;4;2022-10-23;2023-10-23
970;3;2024-02-10;2024-03-11
971;5;2022-09-12;2022-10-12
972;4;2024-04-04;2025-04-04
973;3;2024-02-26;2024-03-27
974;1;2023-10-13;2023-10-14
974;3;2022-04-27;2022-05-27
975;3;2022-09-22;2022-10-22
976;2;2024-10-05;2024-10-12
977;2;2022-11-20;2022-11-27
977;2;2024-12-14;2024-12-21
978;3;2024-06-25;2024-07-25
978;4;2024-03-18;2025-03-18
979;6;2023-10-16;2024-10-15
979;6;2022-08-19;2023-08-19
980;1;2023-12-28;2023-12-29
980;4;2024-07-24;2025-07-24
980;1;2023-01-18;2023-01-19
981;3;2022-12-04;2023-01-03
981;6;2024-02-25;2025-02-24
982;1;2022-11-10;2022-11-11
982;5;2023-12-21;2024-01-20
983;4;2024-08-17;2025-08-17
983;5;2022-06-27;2022-07-27
984;1;2024-04-10;2024-04-11
984;2;2023-07-27;2023-08-03
985;4;2023-11-04;2024-11-03
985;6;2024-01-16;2025-01-15
985;5;2023-03-09;2023-04-08
986;5;2023-02-01;2023-03-03
986;2;2024-01-07;2024-01-14
986;3;2024-03-18;2024-04-17
987;6;2024-06-17;2025-06-17
988;5;2024-02-17;2024-03-18
988;3;2024-03-11;2024-04-10
988;1;2024-01-20;2024-01-21
989;5;2023-01-04;2023-02-03
989;6;2022-04-16;2023-04-16
990;4;2022-03-02;2023-03-02
991;6;2022-02-21;2023-02-21
991;6;2022-08-07;2023-08-07
992;2;2024-07-28;2024-08-04
993;6;2023-11-02;2024-11-01
994;2;2023-03-10;2023-03-17
994;6;2023-04-26;2024-04-25
995;6;2023-09-28;2024-09-27
995;1;2023-10-16;2023-10-17
996;1;2022-03-28;2022-03-29
997;1;2024-11-27;2024-11-28
998;2;2024-05-24;2024-05-31
998;5;2024-03-26;2024-04-25
999;5;2024-05-08;2024-06-07
999;2;2024-06-05;2024-06-12
1000;5;2024-10-02;2024-11-01
1000;6;2022-07-21;2023-07-21
